area_code,area_name,period,indicator,measure,units,value
E92000001,England,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.6
E06000007,Warrington,November 2021,Claimant count,Count,Persons,4580
E06000007,Warrington,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.5
E06000030,Swindon,November 2021,Claimant count,Count,Persons,6035
E06000030,Swindon,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.3
E08000029,Solihull,November 2021,Claimant count,Count,Persons,5265
E08000029,Solihull,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.1
E06000042,Milton Keynes,November 2021,Claimant count,Count,Persons,7710
E06000042,Milton Keynes,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.6
E06000025,South Gloucestershire,November 2021,Claimant count,Count,Persons,4225
E06000025,South Gloucestershire,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2.4
E06000034,Thurrock,November 2021,Claimant count,Count,Persons,5215
E06000034,Thurrock,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.7
E08000007,Stockport,November 2021,Claimant count,Count,Persons,7305
E08000007,Stockport,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.1
E06000014,York,November 2021,Claimant count,Count,Persons,3025
E06000014,York,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2.2
E06000055,Bedford,November 2021,Claimant count,Count,Persons,5390
E06000055,Bedford,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.1
E06000050,Cheshire West and Chester,November 2021,Claimant count,Count,Persons,7040
E06000050,Cheshire West and Chester,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.4
E06000031,Peterborough,November 2021,Claimant count,Count,Persons,7790
E06000031,Peterborough,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,6.3
E06000005,Darlington,November 2021,Claimant count,Count,Persons,3400
E06000005,Darlington,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.2
E06000015,Derby,November 2021,Claimant count,Count,Persons,9125
E06000015,Derby,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.7
E08000002,Bury,November 2021,Claimant count,Count,Persons,5950
E08000002,Bury,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.1
E06000020,Telford and Wrekin,November 2021,Claimant count,Count,Persons,4920
E06000020,Telford and Wrekin,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.4
E08000009,Trafford,November 2021,Claimant count,Count,Persons,5210
E08000009,Trafford,November 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.6
E92000001,England,December 2021,Claimant count,Count,Persons,1560280
E92000001,England,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.4
E06000007,Warrington,December 2021,Claimant count,Count,Persons,4420
E06000007,Warrington,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.4
E06000030,Swindon,December 2021,Claimant count,Count,Persons,5710
E06000030,Swindon,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.1
E08000029,Solihull,December 2021,Claimant count,Count,Persons,4975
E08000029,Solihull,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.9
E06000042,Milton Keynes,December 2021,Claimant count,Count,Persons,7310
E06000042,Milton Keynes,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.3
E06000025,South Gloucestershire,December 2021,Claimant count,Count,Persons,3960
E06000025,South Gloucestershire,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2.2
E06000034,Thurrock,December 2021,Claimant count,Count,Persons,4905
E06000034,Thurrock,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.5
E08000007,Stockport,December 2021,Claimant count,Count,Persons,7100
E08000007,Stockport,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4
E06000014,York,December 2021,Claimant count,Count,Persons,2885
E06000014,York,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2.1
E06000055,Bedford,December 2021,Claimant count,Count,Persons,5210
E06000055,Bedford,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.9
E06000050,Cheshire West and Chester,December 2021,Claimant count,Count,Persons,6660
E06000050,Cheshire West and Chester,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.2
E06000031,Peterborough,December 2021,Claimant count,Count,Persons,7445
E06000031,Peterborough,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,6
E06000005,Darlington,December 2021,Claimant count,Count,Persons,3290
E06000005,Darlington,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.1
E06000015,Derby,December 2021,Claimant count,Count,Persons,8690
E06000015,Derby,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.4
E08000002,Bury,December 2021,Claimant count,Count,Persons,5805
E08000002,Bury,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5
E06000020,Telford and Wrekin,December 2021,Claimant count,Count,Persons,4745
E06000020,Telford and Wrekin,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.2
E08000009,Trafford,December 2021,Claimant count,Count,Persons,5020
E08000009,Trafford,December 2021,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.5
E92000001,England,January 2022,Claimant count,Count,Persons,1526305
E92000001,England,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.3
E06000007,Warrington,January 2022,Claimant count,Count,Persons,4335
E06000007,Warrington,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.3
E06000030,Swindon,January 2022,Claimant count,Count,Persons,5540
E06000030,Swindon,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4
E08000029,Solihull,January 2022,Claimant count,Count,Persons,4900
E08000029,Solihull,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.8
E06000042,Milton Keynes,January 2022,Claimant count,Count,Persons,7150
E06000042,Milton Keynes,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.2
E06000025,South Gloucestershire,January 2022,Claimant count,Count,Persons,3835
E06000025,South Gloucestershire,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2.1
E06000034,Thurrock,January 2022,Claimant count,Count,Persons,4725
E06000034,Thurrock,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.3
E08000007,Stockport,January 2022,Claimant count,Count,Persons,6955
E08000007,Stockport,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.9
E06000014,York,January 2022,Claimant count,Count,Persons,2820
E06000014,York,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2
E06000055,Bedford,January 2022,Claimant count,Count,Persons,5040
E06000055,Bedford,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.7
E06000050,Cheshire West and Chester,January 2022,Claimant count,Count,Persons,6540
E06000050,Cheshire West and Chester,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.2
E06000031,Peterborough,January 2022,Claimant count,Count,Persons,7245
E06000031,Peterborough,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.8
E06000005,Darlington,January 2022,Claimant count,Count,Persons,3210
E06000005,Darlington,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.9
E06000015,Derby,January 2022,Claimant count,Count,Persons,8435
E06000015,Derby,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.2
E08000002,Bury,January 2022,Claimant count,Count,Persons,5690
E08000002,Bury,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.9
E06000020,Telford and Wrekin,January 2022,Claimant count,Count,Persons,4675
E06000020,Telford and Wrekin,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.2
E08000009,Trafford,January 2022,Claimant count,Count,Persons,4865
E08000009,Trafford,January 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.3
E92000001,England,February 2022,Claimant count,Count,Persons,1526960
E92000001,England,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.3
E06000007,Warrington,February 2022,Claimant count,Count,Persons,4395
E06000007,Warrington,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.4
E06000030,Swindon,February 2022,Claimant count,Count,Persons,5570
E06000030,Swindon,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4
E08000029,Solihull,February 2022,Claimant count,Count,Persons,4965
E08000029,Solihull,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.8
E06000042,Milton Keynes,February 2022,Claimant count,Count,Persons,7145
E06000042,Milton Keynes,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.2
E06000025,South Gloucestershire,February 2022,Claimant count,Count,Persons,3795
E06000025,South Gloucestershire,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2.1
E06000034,Thurrock,February 2022,Claimant count,Count,Persons,4815
E06000034,Thurrock,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.4
E08000007,Stockport,February 2022,Claimant count,Count,Persons,6930
E08000007,Stockport,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.9
E06000014,York,February 2022,Claimant count,Count,Persons,2795
E06000014,York,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2
E06000055,Bedford,February 2022,Claimant count,Count,Persons,5045
E06000055,Bedford,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.7
E06000050,Cheshire West and Chester,February 2022,Claimant count,Count,Persons,6500
E06000050,Cheshire West and Chester,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.1
E06000031,Peterborough,February 2022,Claimant count,Count,Persons,7275
E06000031,Peterborough,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.9
E06000005,Darlington,February 2022,Claimant count,Count,Persons,3150
E06000005,Darlington,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.8
E06000015,Derby,February 2022,Claimant count,Count,Persons,8490
E06000015,Derby,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.3
E08000002,Bury,February 2022,Claimant count,Count,Persons,5665
E08000002,Bury,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.8
E06000020,Telford and Wrekin,February 2022,Claimant count,Count,Persons,4735
E06000020,Telford and Wrekin,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.2
E08000009,Trafford,February 2022,Claimant count,Count,Persons,4990
E08000009,Trafford,February 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.4
E92000001,England,March 2022,Claimant count,Count,Persons,1477445
E92000001,England,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.2
E06000007,Warrington,March 2022,Claimant count,Count,Persons,4275
E06000007,Warrington,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.3
E06000030,Swindon,March 2022,Claimant count,Count,Persons,5330
E06000030,Swindon,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.8
E08000029,Solihull,March 2022,Claimant count,Count,Persons,4850
E08000029,Solihull,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.8
E06000042,Milton Keynes,March 2022,Claimant count,Count,Persons,6870
E06000042,Milton Keynes,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.1
E06000025,South Gloucestershire,March 2022,Claimant count,Count,Persons,3645
E06000025,South Gloucestershire,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2
E06000034,Thurrock,March 2022,Claimant count,Count,Persons,4575
E06000034,Thurrock,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.2
E08000007,Stockport,March 2022,Claimant count,Count,Persons,6785
E08000007,Stockport,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.8
E06000014,York,March 2022,Claimant count,Count,Persons,2745
E06000014,York,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2
E06000055,Bedford,March 2022,Claimant count,Count,Persons,4900
E06000055,Bedford,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.6
E06000050,Cheshire West and Chester,March 2022,Claimant count,Count,Persons,6260
E06000050,Cheshire West and Chester,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3
E06000031,Peterborough,March 2022,Claimant count,Count,Persons,7170
E06000031,Peterborough,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.8
E06000005,Darlington,March 2022,Claimant count,Count,Persons,2980
E06000005,Darlington,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.6
E06000015,Derby,March 2022,Claimant count,Count,Persons,8310
E06000015,Derby,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.2
E08000002,Bury,March 2022,Claimant count,Count,Persons,5575
E08000002,Bury,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.8
E06000020,Telford and Wrekin,March 2022,Claimant count,Count,Persons,4645
E06000020,Telford and Wrekin,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.1
E08000009,Trafford,March 2022,Claimant count,Count,Persons,4895
E08000009,Trafford,March 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.4
E92000001,England,April 2022,Claimant count,Count,Persons,1425955
E92000001,England,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4
E06000007,Warrington,April 2022,Claimant count,Count,Persons,4095
E06000007,Warrington,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.2
E06000030,Swindon,April 2022,Claimant count,Count,Persons,5090
E06000030,Swindon,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.6
E08000029,Solihull,April 2022,Claimant count,Count,Persons,4735
E08000029,Solihull,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.7
E06000042,Milton Keynes,April 2022,Claimant count,Count,Persons,6735
E06000042,Milton Keynes,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4
E06000025,South Gloucestershire,April 2022,Claimant count,Count,Persons,3380
E06000025,South Gloucestershire,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,1.9
E06000034,Thurrock,April 2022,Claimant count,Count,Persons,4445
E06000034,Thurrock,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4
E08000007,Stockport,April 2022,Claimant count,Count,Persons,6565
E08000007,Stockport,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.7
E06000014,York,April 2022,Claimant count,Count,Persons,2700
E06000014,York,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,1.9
E06000055,Bedford,April 2022,Claimant count,Count,Persons,4755
E06000055,Bedford,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.5
E06000050,Cheshire West and Chester,April 2022,Claimant count,Count,Persons,5825
E06000050,Cheshire West and Chester,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,2.8
E06000031,Peterborough,April 2022,Claimant count,Count,Persons,6925
E06000031,Peterborough,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.6
E06000005,Darlington,April 2022,Claimant count,Count,Persons,2825
E06000005,Darlington,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.3
E06000015,Derby,April 2022,Claimant count,Count,Persons,8175
E06000015,Derby,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,5.1
E08000002,Bury,April 2022,Claimant count,Count,Persons,5430
E08000002,Bury,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,4.6
E06000020,Telford and Wrekin,April 2022,Claimant count,Count,Persons,4320
E06000020,Telford and Wrekin,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.9
E08000009,Trafford,April 2022,Claimant count,Count,Persons,4660
E08000009,Trafford,April 2022,Claimants as a proportion of residents aged 16-64,Percentage,Persons,3.2
