area_code,area_name,area_type,period,indicator,measure,unit,value,compared_to_England,inequality
E08000013,St. Helens,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.1,Not compared,NA
E08000014,Sefton,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.1,Not compared,NA
E08000015,Wirral,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,18.1,Not compared,NA
E08000016,Barnsley,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13,Not compared,NA
E08000017,Doncaster,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.6,Not compared,NA
E08000018,Rotherham,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.2,Not compared,NA
E08000019,Sheffield,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.7,Not compared,NA
E08000021,Newcastle upon Tyne,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.8,Not compared,NA
E08000022,North Tyneside,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.7,Not compared,NA
E08000023,South Tyneside,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.8,Not compared,NA
E08000024,Sunderland,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.4,Not compared,NA
E08000025,Birmingham,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.6,Not compared,NA
E08000026,Coventry,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.4,Not compared,NA
E08000027,Dudley,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.9,Not compared,NA
E08000028,Sandwell,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.7,Not compared,NA
E08000029,Solihull,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.6,Not compared,NA
E08000030,Walsall,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.8,Not compared,NA
E08000031,Wolverhampton,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.7,Not compared,NA
E08000032,Bradford,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.1,Not compared,NA
E08000033,Calderdale,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.1,Not compared,NA
E08000034,Kirklees,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13,Not compared,NA
E08000035,Leeds,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.9,Not compared,NA
E08000036,Wakefield,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.8,Not compared,NA
E08000037,Gateshead,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.1,Not compared,NA
E09000001,City of London,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.3,Not compared,NA
E09000002,Barking and Dagenham,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8,Not compared,NA
E09000003,Barnet,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7.9,Not compared,NA
E09000004,Bexley,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.5,Not compared,NA
E09000005,Brent,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.8,Not compared,NA
E09000006,Bromley,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.3,Not compared,NA
E09000007,Camden,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.2,Not compared,NA
E09000008,Croydon,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.3,Not compared,NA
E09000009,Ealing,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.1,Not compared,NA
E09000010,Enfield,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.8,Not compared,NA
E09000011,Greenwich,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7,Not compared,NA
E09000012,Hackney,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.8,Not compared,NA
E09000013,Hammersmith and Fulham,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.6,Not compared,NA
E09000014,Haringey,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.4,Not compared,NA
E09000015,Harrow,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7.2,Not compared,NA
E09000016,Havering,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.1,Not compared,NA
E09000017,Hillingdon,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.7,Not compared,NA
E09000018,Hounslow,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.6,Not compared,NA
E09000019,Islington,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.3,Not compared,NA
E09000020,Kensington and Chelsea,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.6,Not compared,NA
E09000021,Kingston upon Thames,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.6,Not compared,NA
E09000022,Lambeth,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.9,Not compared,NA
E09000023,Lewisham,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.3,Not compared,NA
E09000024,Merton,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.5,Not compared,NA
E09000025,Newham,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.1,Not compared,NA
E09000026,Redbridge,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.3,Not compared,NA
E09000027,Richmond upon Thames,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7.3,Not compared,NA
E09000028,Southwark,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.9,Not compared,NA
E09000029,Sutton,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.6,Not compared,NA
E09000030,Tower Hamlets,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.4,Not compared,NA
E09000031,Waltham Forest,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7.8,Not compared,NA
E09000032,Wandsworth,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7.8,Not compared,NA
E09000033,Westminster,UA,2019/20,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.1,Not compared,NA
E06000001,Hartlepool,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.6,Not compared,NA
E06000002,Middlesbrough,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.1,Not compared,NA
E06000003,Redcar and Cleveland,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.9,Not compared,NA
E06000004,Stockton-on-Tees,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.6,Not compared,NA
E06000005,Darlington,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.7,Not compared,NA
E06000006,Halton,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,17.3,Not compared,NA
E06000007,Warrington,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.5,Not compared,NA
E06000008,Blackburn with Darwen,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.7,Not compared,NA
E06000009,Blackpool,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,19.8,Not compared,NA
E06000010,Kingston upon Hull,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12,Not compared,NA
E06000011,East Riding of Yorkshire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.8,Not compared,NA
E06000012,North East Lincolnshire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12,Not compared,NA
E06000013,North Lincolnshire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.3,Not compared,NA
E06000014,York,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.5,Not compared,NA
E06000015,Derby,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.9,Not compared,NA
E06000016,Leicester,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.6,Not compared,NA
E06000017,Rutland,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.3,Not compared,NA
E06000018,Nottingham,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.2,Not compared,NA
E06000019,Herefordshire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.5,Not compared,NA
E06000020,Telford and Wrekin,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.9,Not compared,NA
E06000021,Stoke-on-Trent,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,17.4,Not compared,NA
E06000022,Bath and North East Somerset,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.6,Not compared,NA
E06000023,Bristol,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.5,Not compared,NA
E06000024,North Somerset,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.5,Not compared,NA
E06000025,South Gloucestershire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.8,Not compared,NA
E06000026,Plymouth,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.3,Not compared,NA
E06000027,Torbay,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.3,Not compared,NA
E06000030,Swindon,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12,Not compared,NA
E06000031,Peterborough,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.1,Not compared,NA
E06000032,Luton,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.8,Not compared,NA
E06000033,Southend-on-Sea,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.7,Not compared,NA
E06000034,Thurrock,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.2,Not compared,NA
E06000035,Medway,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.7,Not compared,NA
E06000036,Bracknell Forest,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.6,Not compared,NA
E06000037,West Berkshire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.9,Not compared,NA
E06000038,Reading,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.2,Not compared,NA
E06000039,Slough,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.6,Not compared,NA
E06000040,Windsor and Maidenhead,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.3,Not compared,NA
E06000041,Wokingham,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.5,Not compared,NA
E06000042,Milton Keynes,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.8,Not compared,NA
E06000043,Brighton and Hove,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.5,Not compared,NA
E06000044,Portsmouth,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.3,Not compared,NA
E06000045,Southampton,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.4,Not compared,NA
E06000046,Isle of Wight,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.7,Not compared,NA
E06000047,County Durham,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.2,Not compared,NA
E06000049,Cheshire East,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.1,Not compared,NA
E06000050,Cheshire West and Chester,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.4,Not compared,NA
E06000051,Shropshire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.7,Not compared,NA
E06000052,Cornwall,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.3,Not compared,NA
E06000053,Isles of Scilly,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,3.1,Not compared,NA
E06000054,Wiltshire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11,Not compared,NA
E06000055,Bedford,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.6,Not compared,NA
E06000056,Central Bedfordshire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.2,Not compared,NA
E06000057,Northumberland,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.4,Not compared,NA
E06000058,"Bournemouth, Christchurch and Poole",UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.1,Not compared,NA
E06000059,Dorset,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12,Not compared,NA
E06000060,Buckinghamshire UA,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.1,Not compared,NA
E06000061,North Northamptonshire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.2,Not compared,NA
E06000062,West Northamptonshire,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.3,Not compared,NA
E07000008,Cambridge,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7.9,Not compared,NA
E07000009,East Cambridgeshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.8,Not compared,NA
E07000010,Fenland,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.6,Not compared,NA
E07000011,Huntingdonshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.9,Not compared,NA
E07000012,South Cambridgeshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.5,Not compared,NA
E07000026,Allerdale,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.8,Not compared,NA
E07000027,Barrow-in-Furness,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.2,Not compared,NA
E07000028,Carlisle,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,20,Not compared,NA
E07000029,Copeland,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,17.1,Not compared,NA
E07000030,Eden,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11,Not compared,NA
E07000031,South Lakeland,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12,Not compared,NA
E07000032,Amber Valley,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.7,Not compared,NA
E07000033,Bolsover,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.7,Not compared,NA
E07000034,Chesterfield,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.3,Not compared,NA
E07000035,Derbyshire Dales,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.9,Not compared,NA
E07000036,Erewash,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.3,Not compared,NA
E07000037,High Peak,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.9,Not compared,NA
E07000038,North East Derbyshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.5,Not compared,NA
E07000039,South Derbyshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.9,Not compared,NA
E07000040,East Devon,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.6,Not compared,NA
E07000041,Exeter,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.7,Not compared,NA
E07000042,Mid Devon,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.5,Not compared,NA
E07000043,North Devon,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.8,Not compared,NA
E07000044,South Hams,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11,Not compared,NA
E07000045,Teignbridge,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.5,Not compared,NA
E07000046,Torridge,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.4,Not compared,NA
E07000047,West Devon,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12,Not compared,NA
E07000061,Eastbourne,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.9,Not compared,NA
E07000062,Hastings,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.7,Not compared,NA
E07000063,Lewes,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.3,Not compared,NA
E07000064,Rother,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.3,Not compared,NA
E07000065,Wealden,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.3,Not compared,NA
E07000066,Basildon,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.8,Not compared,NA
E07000067,Braintree,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.5,Not compared,NA
E07000068,Brentwood,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.6,Not compared,NA
E07000069,Castle Point,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.7,Not compared,NA
E07000070,Chelmsford,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.2,Not compared,NA
E07000071,Colchester,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.7,Not compared,NA
E07000072,Epping Forest,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.2,Not compared,NA
E07000073,Harlow,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.1,Not compared,NA
E07000074,Maldon,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.1,Not compared,NA
E07000075,Rochford,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.5,Not compared,NA
E07000076,Tendring,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.1,Not compared,NA
E07000077,Uttlesford,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.1,Not compared,NA
E07000078,Cheltenham,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.5,Not compared,NA
E07000079,Cotswold,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.4,Not compared,NA
E07000080,Forest of Dean,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.1,Not compared,NA
E07000081,Gloucester,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.2,Not compared,NA
E07000082,Stroud,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.4,Not compared,NA
E07000083,Tewkesbury,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.1,Not compared,NA
E07000084,Basingstoke and Deane,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.1,Not compared,NA
E07000085,East Hampshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.5,Not compared,NA
E07000086,Eastleigh,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.7,Not compared,NA
E07000087,Fareham,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.3,Not compared,NA
E07000088,Gosport,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,18.8,Not compared,NA
E07000089,Hart,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.9,Not compared,NA
E07000090,Havant,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.9,Not compared,NA
E07000091,New Forest,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.3,Not compared,NA
E07000092,Rushmoor,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.2,Not compared,NA
E07000093,Test Valley,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.1,Not compared,NA
E07000094,Winchester,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.9,Not compared,NA
E07000095,Broxbourne,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.5,Not compared,NA
E07000096,Dacorum,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.2,Not compared,NA
E07000098,Hertsmere,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.9,Not compared,NA
E07000099,North Hertfordshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.9,Not compared,NA
E07000102,Three Rivers,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.3,Not compared,NA
E07000103,Watford,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.2,Not compared,NA
E07000105,Ashford,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.1,Not compared,NA
E07000106,Canterbury,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.7,Not compared,NA
E07000107,Dartford,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.1,Not compared,NA
E07000108,Dover,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.4,Not compared,NA
E07000109,Gravesham,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.1,Not compared,NA
E07000110,Maidstone,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.5,Not compared,NA
E07000111,Sevenoaks,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.7,Not compared,NA
E07000112,Folkestone & Hythe,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.9,Not compared,NA
E07000113,Swale,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.5,Not compared,NA
E07000114,Thanet,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.1,Not compared,NA
E07000115,Tonbridge and Malling,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.7,Not compared,NA
E07000116,Tunbridge Wells,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.6,Not compared,NA
E07000117,Burnley,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.6,Not compared,NA
E07000118,Chorley,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,17,Not compared,NA
E07000119,Fylde,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.5,Not compared,NA
E07000120,Hyndburn,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.2,Not compared,NA
E07000121,Lancaster,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.1,Not compared,NA
E07000122,Pendle,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.4,Not compared,NA
E07000123,Preston,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.1,Not compared,NA
E07000124,Ribble Valley,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.6,Not compared,NA
E07000125,Rossendale,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.1,Not compared,NA
E07000126,South Ribble,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.1,Not compared,NA
E07000127,West Lancashire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.2,Not compared,NA
E07000128,Wyre,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.4,Not compared,NA
E07000129,Blaby,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15,Not compared,NA
E07000130,Charnwood,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.5,Not compared,NA
E07000131,Harborough,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.6,Not compared,NA
E07000132,Hinckley and Bosworth,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.3,Not compared,NA
E07000133,Melton,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.3,Not compared,NA
E07000134,North West Leicestershire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.5,Not compared,NA
E07000135,Oadby and Wigston,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.9,Not compared,NA
E07000136,Boston,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.3,Not compared,NA
E07000137,East Lindsey,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13,Not compared,NA
E07000138,Lincoln,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.5,Not compared,NA
E07000139,North Kesteven,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.6,Not compared,NA
E07000140,South Holland,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13,Not compared,NA
E07000141,South Kesteven,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.7,Not compared,NA
E07000142,West Lindsey,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.3,Not compared,NA
E07000143,Breckland,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.5,Not compared,NA
E07000144,Broadland,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.3,Not compared,NA
E07000145,Great Yarmouth,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.5,Not compared,NA
E07000146,King's Lynn and West Norfolk,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.6,Not compared,NA
E07000147,North Norfolk,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.4,Not compared,NA
E07000148,Norwich,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.6,Not compared,NA
E07000149,South Norfolk,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.4,Not compared,NA
E07000163,Craven,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.3,Not compared,NA
E07000164,Hambleton,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.1,Not compared,NA
E07000165,Harrogate,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.7,Not compared,NA
E07000166,Richmondshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.8,Not compared,NA
E07000167,Ryedale,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.8,Not compared,NA
E07000168,Scarborough,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.7,Not compared,NA
E07000169,Selby,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.5,Not compared,NA
E07000170,Ashfield,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.7,Not compared,NA
E07000171,Bassetlaw,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.1,Not compared,NA
